Timepoint,Timepoint_Master,Date,Year,Time,Treatment,Temp,Cone,Culture,Family,ReefMom,Mom,Dad,Species,Boat.ID,Wells,No.LarvaeInExpected,No.LarvaeInObserved,No.LarvaeIn,Percent_Survival_atend,CrossType,Lifestage,Dataform,Cumulative.hrs,Mom2,Dad2,Cross,Cross_2,Zoox,Tank,Replicate,PlateSlide,Well,Recruit,Survival.T1,Condition,Area,Perimeter,CrossSection,Bleach,PAM,Infectionlevel,Rfile,R,R.ojbect,SINGLE.CLUMP,Photos.date,IPAM.date,microPAM.Date,Cassette,Survival.T6,Pamtype,Identifier
10,11,03.12.2019,2019,8:00,Ambient,27.5C,19,E3xD12,F10,E3 ,E3 , D12,A.ten,1,A,30,12,12,40,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,19,E3xD12,F10,E3 ,E3 , D12,A.ten,1,B,30,26,27,86.66666667,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,19,E3xD12,F10,E3 ,E3 , D12,A.ten,1,C,30,28,30,93.33333333,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,12,E3xD16,F5,E3 ,E3 , D16,A.ten,1,D,30,10,14,33.33333333,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,12,E3xD16,F5,E3 ,E3 , D16,A.ten,1,E,30,22,24,73.33333333,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,12,E3xD16,F5,E3 ,E3 , D16,A.ten,1,F,30,25,27,83.33333333,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,29,E3xD11,F16,E3 ,E3 , D11,A.ten,2,A,30,26,26,76.47058824,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,29,E3xD11,F16,E3 ,E3 , D11,A.ten,2,B,30,17,17,50,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,29,E3xD11,F16,E3 ,E3 , D11,A.ten,2,C,30,24,24,80,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,45,E4xK1,F90,E4 ,E4 , K1,A.ten,2,D,30,27,27,90,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,45,E4xK1,F90,E4 ,E4 , K1,A.ten,2,E,30,29,29,93.5483871,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,45,E4xK1,F90,E4 ,E4 , K1,A.ten,2,F,30,23,25,76.66666667,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,65,D16xK9,F37,D16 ,D16 , K9,A.ten,3,A,30,14,14,46.66666667,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,65,D16xK9,F37,D16 ,D16 , K9,A.ten,3,B,30,11,28,36.66666667,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,65,D16xK9,F37,D16 ,D16 , K9,A.ten,3,C,30,14,20,46.66666667,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,84,K9xD16,F55,K9 ,K9 , D16,A.ten,3,D,30,11,25,36.66666667,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,84,K9xD16,F55,K9 ,K9 , D16,A.ten,3,E,30,11,13,36.66666667,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,84,K9xD16,F55,K9 ,K9 , D16,A.ten,3,F,30,11,27,36.66666667,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,8,D20xD16,F2,D20 ,D20 , D16,A.ten,4,A,30,3,14,10,IndivCross,larvae,Raw,144,DaviesMom,DaviesDad,DaviesMomDaviesDad,DxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,8,D20xD16,F2,D20 ,D20 , D16,A.ten,4,B,30,16,16,53.33333333,IndivCross,larvae,Raw,144,DaviesMom,DaviesDad,DaviesMomDaviesDad,DxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,8,D20xD16,F2,D20 ,D20 , D16,A.ten,4,C,30,28,30,90.32258065,IndivCross,larvae,Raw,144,DaviesMom,DaviesDad,DaviesMomDaviesDad,DxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,36,E3xE5,F22,E3 ,E3 , E5,A.ten,4,D,30,3,7,10,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,36,E3xE5,F22,E3 ,E3 , E5,A.ten,4,E,30,0,14,0,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,36,E3xE5,F22,E3 ,E3 , E5,A.ten,4,F,30,19,19,63.33333333,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,110,K1xK7,F81,K1 ,K1 , K7,A.ten,5,A,30,26,28,86.66666667,IndivCross,larvae,Raw,144,KeppelsMom,KeppelsDad,KeppelsMomKeppelsDad,KxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,110,K1xK7,F81,K1 ,K1 , K7,A.ten,5,B,30,26,26,86.66666667,IndivCross,larvae,Raw,144,KeppelsMom,KeppelsDad,KeppelsMomKeppelsDad,KxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,110,K1xK7,F81,K1 ,K1 , K7,A.ten,5,C,30,27,29,90,IndivCross,larvae,Raw,144,KeppelsMom,KeppelsDad,KeppelsMomKeppelsDad,KxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,97,K8xE4,F104,K8 ,K8 , E4,A.ten,5,D,30,25,25,83.33333333,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,97,K8xE4,F104,K8 ,K8 , E4,A.ten,5,E,30,14,26,46.66666667,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,97,K8xE4,F104,K8 ,K8 , E4,A.ten,5,F,30,19,19,63.33333333,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,85,K9xE4,F56,K9 ,K9 , E4,A.ten,6,A,30,18,18,60,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,85,K9xE4,F56,K9 ,K9 , E4,A.ten,6,B,30,28,30,93.33333333,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,85,K9xE4,F56,K9 ,K9 , E4,A.ten,6,C,30,28,30,93.33333333,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,24,E3xD10,F13,E3 ,E3 , D10,A.ten,6,D,30,28,29,93.33333333,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,24,E3xD10,F13,E3 ,E3 , D10,A.ten,6,E,30,28,31,93.33333333,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,24,E3xD10,F13,E3 ,E3 , D10,A.ten,6,F,30,27,30,90,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,40,D11xE4,F25,D11 ,D11 , E4,A.ten,7,A,30,25,26,83.33333333,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,40,D11xE4,F25,D11 ,D11 , E4,A.ten,7,B,30,28,29,93.33333333,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,40,D11xE4,F25,D11 ,D11 , E4,A.ten,7,C,30,26,26,86.66666667,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,79,E3xE4,F27,E3 ,E3 , E4,A.ten,7,D,30,0,0,0,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,79,E3xE4,F27,E3 ,E3 , E4,A.ten,7,E,30,29,30,96.66666667,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,79,E3xE4,F27,E3 ,E3 , E4,A.ten,7,F,30,28,30,93.33333333,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,91,K3xD16,F62,K3 ,K3 , D16,A.ten,8,A,30,11,11,36.66666667,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,91,K3xD16,F62,K3 ,K3 , D16,A.ten,8,B,30,10,22,33.33333333,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,91,K3xD16,F62,K3 ,K3 , D16,A.ten,8,C,30,27,31,90,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,103,E3xK6,F74,E3 ,E3 , K6,A.ten,8,D,30,26,29,86.66666667,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,103,E3xK6,F74,E3 ,E3 , K6,A.ten,8,E,30,29,30,90.625,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,103,E3xK6,F74,E3 ,E3 , K6,A.ten,8,F,30,26,26,86.66666667,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,54,K6xE4,F48,K6 ,K6 , E4,A.ten,9,A,30,25,28,80.64516129,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,54,K6xE4,F48,K6 ,K6 , E4,A.ten,9,B,30,27,30,90,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,54,K6xE4,F48,K6 ,K6 , E4,A.ten,9,C,30,15,15,50,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,58,D20xK3,F44,D20 ,D20 , K3,A.ten,9,D,30,28,29,93.33333333,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,58,D20xK3,F44,D20 ,D20 , K3,A.ten,9,E,30,27,30,90,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,58,D20xK3,F44,D20 ,D20 , K3,A.ten,9,F,30,25,25,83.33333333,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,49,E1xK7,F101,E1 ,E1 , K7,A.ten,10,A,30,29,30,96.66666667,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,49,E1xK7,F101,E1 ,E1 , K7,A.ten,10,B,30,26,29,86.66666667,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,49,E1xK7,F101,E1 ,E1 , K7,A.ten,10,C,30,27,29,90,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,63,D11xK6,F39,D11 ,D11 , K6,A.ten,10,D,30,27,30,90,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,63,D11xK6,F39,D11 ,D11 , K6,A.ten,10,E,30,27,30,90,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,63,D11xK6,F39,D11 ,D11 , K6,A.ten,10,F,30,27,30,90,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,82,K9xD20,F53,K9 ,K9 , D20,A.ten,11,A,30,16,16,53.33333333,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,82,K9xD20,F53,K9 ,K9 , D20,A.ten,11,B,30,10,10,33.33333333,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,82,K9xD20,F53,K9 ,K9 , D20,A.ten,11,C,30,7,7,23.33333333,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,16,E5xD12,F8,E5 ,E5 , D12,A.ten,11,D,30,23,23,76.66666667,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,16,E5xD12,F8,E5 ,E5 , D12,A.ten,11,E,30,21,21,70,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,16,E5xD12,F8,E5 ,E5 , D12,A.ten,11,F,30,21,21,70,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,6,D12xD16,F1,D12 ,D12 , D16,A.ten,12,A,30,29,30,96.66666667,IndivCross,larvae,Raw,144,DaviesMom,DaviesDad,DaviesMomDaviesDad,DxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,6,D12xD16,F1,D12 ,D12 , D16,A.ten,12,B,30,27,29,87.09677419,IndivCross,larvae,Raw,144,DaviesMom,DaviesDad,DaviesMomDaviesDad,DxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,6,D12xD16,F1,D12 ,D12 , D16,A.ten,12,C,30,27,29,84.375,IndivCross,larvae,Raw,144,DaviesMom,DaviesDad,DaviesMomDaviesDad,DxD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,22,E5xD10,F11,E5 ,E5 , D10,A.ten,12,D,30,17,17,56.66666667,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,22,E5xD10,F11,E5 ,E5 , D10,A.ten,12,E,30,19,19,61.29032258,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,22,E5xD10,F11,E5 ,E5 , D10,A.ten,12,F,30,23,23,76.66666667,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,88,K9xK3,F59,K9 ,K9 , K3,A.ten,13,A,30,16,23,53.33333333,IndivCross,larvae,Raw,144,KeppelsMom,KeppelsDad,KeppelsMomKeppelsDad,KxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,88,K9xK3,F59,K9 ,K9 , K3,A.ten,13,B,30,17,18,56.66666667,IndivCross,larvae,Raw,144,KeppelsMom,KeppelsDad,KeppelsMomKeppelsDad,KxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,88,K9xK3,F59,K9 ,K9 , K3,A.ten,13,C,30,17,20,56.66666667,IndivCross,larvae,Raw,144,KeppelsMom,KeppelsDad,KeppelsMomKeppelsDad,KxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Ambient,27.5C,94,K3xK6,F65,K3 ,K3 , K6,A.ten,13,D,30,29,31,96.66666667,IndivCross,larvae,Raw,144,KeppelsMom,KeppelsDad,KeppelsMomKeppelsDad,KxK,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA
